id_train,review,label
509,"aku rekomendasiin ke yang bingung bgt mau pake fw apa. soalnya fw ini gentle bgt berasa ga pake apaâ€ tapi bersih gt. bkin muka jadi lebih mendingan aja gt sih, tp setelah muka ku mendingan, aku ganti ke fw lainðŸ¥°. overall ini bagussss tp gada efek yg signifikan but itâ€™s ok!!",1
510,"Liat review pada bilang bagus, cocok buat netralin wajah. Aku beli ini pas wajahku lg breakout gegara gak cocok sama produk sun sheld. Tekturnya cair, tidak berbusa, bisa dipake untuk tubuh, pas dipake rasanya ada krenyit kreyitnya kayaknya nyubit tepung sagu haha",1
511,"facial wash terbaik. tp karena harganya mahal jd aku ga melulu repurchase, aku selingin sm FW brand lain. tp emg ini bagus bgt sih. stelah make gada efek ketarik, dan dia gak keset gtu, agak licin gtu pas make. wajah jd lbh seger banget. akusi pake nya AM PM ya. meskipun ini buat morning wkwkwkwk Kapan kapan kalau aku udh ada uang, aku repurchase ini❤❤❤❤",1
512,"Facial wash dari Garnier yg pertama kali aku cobain. Wanginya Garnier banget, lemon2 gitu. So far aku pakai ini bikin muka aku makin banyak beruntusannya dan bikin kenyal tapi kering after use nya. Mungkin aku ngga terlalu cocok sama yg bau2 lemon gitu. Repurchase? Ngga deh",0
513,"Ga cocok di aku, bikin wajah aku makin berminyak dan jerawatan. Beberapa saat setelah pemakaian bikin wajah aku keliatan kusam. Sebelumnya wajah aku fine fine aja, setelah pake ini jadi berminyak banget dan jerawatan, akhirnya aku pakein ke kaki sama tangan aja supaya ga mubazir :(",0
514,nyegerin bgt sih face mist ini... wangi yg kaya gini fav bgt makanya uda repurchase berkali kali... biasanya aku pake ini buat mist sblm makeupan dan gatau ini sugesti doang atau gmn tp mnrt ku makeup jd lbh nempel sih kalo sblm nya muka di semprotin ini dulu.,1
515,"Acnes ini ga memberikan efek apapun sama jerawat, ngempesin engga, cuma memberikan efek dingin aja ???????????????????????????????????????? Repurchase engga, mending nyobain obat jerawat merk lain aja",0
516,"love hate relationship bgt sih kalo pake sunscreen ini kadang gampang banget buat di blend kadang susah, tipe sunscreen yang ada whitecasenya, wanginya chemical banget kalo ga sengaja kena mata perihnya minta ampun :( untuk pemakian 2 ruas jari lumayan heavy kerasa gitu dimuka kalo lagi pake sunscreen, karna harganya cukup terjangkau jadi sering repurchase juga, buat kalian yang ngerasa keganggu sama whitecasenya cukup di blend pelan-pelan nanti juga dengan sendirinya ilang kok kuncinya harus tetap sabar ",1
517,"somehow gak gitu nendang efeknya. ngeringin atau matiin jerawat juga gak secepet itu biasanyanya aku kalo pake spot treatment bisa overnight kering tapi ini ngga selalu. jadi aku sih kurang impress jujur, pdhl product lainnya bagus dan cocok aja di aku",0
518,"Beli ini emang karna merasa butuh moisturizer dan belum nemu yg cocok, dan kebetulan bgt lagi mau nyoba semua rangkaian HL yg anti aging, jadi beli ini. Teksturnya sangat thicky dan lama meresap, apalagi sebelumnya pake HL milk jadi agak repot dipake pas siang, so aku jadiin night cream. Gak ada wangi apapun dan gak perih. Muka aku jd keliatan glowing sih pas pagi, tapi aku gak ngerasain perubahan apapun selama 3 bulanan pake ini. Untuk repurchase sih enggak ya, aku mau coba yg lain.",1
519,"menurut aku yang krim malam ini lebih ngelembabin daripada krim siangnya. trus tekstur juga lebih lembut yang malam deh. muka aku lebih bersih pake krim ini, tapi aku sekarang mau fokus ngelembabin kulit, ngehidrasi kulit jadinya ga repurchase produk krimnya.",1
520,"Dulu sempet pake ini, itupun karena kakaku cocok dan bagus mukanya jadi latah pengen pake ini. Terus aku pake dan ternyata ga cocok, mukaku jadi berasa ketarik banget, emang nyerahin banget tapi bikin tumbuh jerawat juga. Tapi tetep aku pake dengan harapan nanti juga jerawatnya ilang. Alhasil semakin dipake semakin putih itu muka dan makin merah merah juga itu jerawat, jadinya kayak warna bendera merah putih ada dimuka.
Ujung ujungnya ga aku terusin sampai sekarang aku ngerasa belum bersahabat sama skincare yang bahannya mengandung lemon.",0
521,"Sempat pakai product garnier ini yang night and day creamnya juga. Karena aku pernah baca lemon emang bisa bikin kulit jadi lebih cerah dan product ini mengandung extract lemon. Wangi lemonnya cukup tercium, texture lotionnya emang udah keliatan si oily gitu, gampang meresap di wajah dan ga bikin lengket tapi ya itu bikin wajah jadi minyakan juga",0
522,"aq udah lama banget pke ini sampe udah repuchase berkali2 karena mnurut aq ini cocok bgt buat kulit aq. abis cuci muka it gak bkin kulit kyk ketarik gitu malahan bikin kulit kamu enak,,lembab,,terus berasa bersih cuci muka nya. ini juga bantuin ngereda jerawat aq.",1
523,"Karna ngeliat tulisan ""clay"" aku jadi beli ini, iseng2laya... baca juga ada gambar hot sensation gtu, cuma dipikir paling anget2laya, pasdipake, gasampe 5menit langsung aku cuci karna it's so hot for me hehe. Jadi i'm not repurcase this.",0
524,"Awal pemakaian acnes gel ini nyaman ya, krna jerawat gede cuman satu di pipi kanan, trus pakainya juga menjelang malam smpai pagi, tetapi stlah pmkaian 3 hari, jerawat emang kempes! Tetapi menimbulkan 2 jerawat baru lg disamping jerawat kempes????, dpakai lagi salepnya malah nimbul lg, jd sesudah 4 jrawat yg timbul saya stop pemakaian salep ini!????????????",0
525,"suka banget sih sama wanginya. calming. teksture nya juga, light banget. cepet meresap. tapi sayangnya di aku ga cocok, hiks. rasanya gremet2 pas pake ini, agak panas juga. untungnya sih gak bikin breakout",0
526,"Awal-awal nyoba, kulit langsung kerasa nggak bersih. Masih kerasa minyakan, masih kerasa kotor aja gitu dan belum bersih. Tapi masih mencoba positive thinking, siapa tau kulit butuh penyesuaian. Tapi sampe seminggu dipake, kulit malah makin minyakan dan move on ke face wash lain",0
527,Aku beli ini karena aku pakai face wash dan tonernya whitelab cocok cocok aja. Jadi aku berharap bakalan cocok juga pake night cream nya. Tapi ternyata sama sekali ngga cocok karena baru aku pakai 3 harian setiap pagi nya bangun tidur wajah aku jadi kering kerontang bangett sampe kayak ngelupas gituu. Karena aku takut makin kering parah jadi aku stop pemakaiannya:(,0
528,"cocok buat yang kulitnya oily. aku pake garnier yang matcha ini karena ini ga bikin mukaku bo, soalnya pake yang kuning sama acne malahan bikin bo. hasilnya bener-bener bersih sesuai klaimnya, abis cuci muka jadi ringan rasanya. tapi karena skin typeku kombinasi, jadi abis cuci muka kerasa ketarik di beberapa bagian yang sebelumnya ngga oily banget. buat sekarang ngga repurchase dulu, soalnya mau fokus pake garnier yang sakura.",1
529,"akuu cocok banget pake ini, dia bisa bersiin wajah dengan baik dan nggak menimbulkan jerawat atau beruntusan, malah bisa sedikit ngeredain jerawat aku, setelah pake ini rasanya enak banget wajah kerasa bersih",1
530,Pakai ini buat pelembab malam gitu. tapi aku beli yang tube aja. teksturnya creamy gitu deh tapi gampang nyerap. selama pemakaian emang bikin lembap. tapi sayangnya kalau siang wajahku malah jadi merah.,0
531,say noooooo this product. nyobain krn katanya produk ini bagus bgt tp hasilnyaaaaa di aku bikin breakout di pipi kanan setelah 2x pemakaian. untung aku nyobain yang sampelnya dulu jd ga begitu rugi. tapi tetep aja kesel sama produk ini huhu,0
532,"Seperti sabun pd umumnya aja sih ... suka karna wanginya matcha ... dan menurutku fa da efek yang gimana"" ... hanya membersihkan saja ... masih mencari sabun cuci muka yang bener"" nampol dihati dan dikulitku",1
533,"Prodak dari Ponds ini aku pakai sedari umur 17an ,remaja lah ya dulu booming banget tuh prodak ini katanya biar tambah putih hehehe apalagi di padu padankan dengan cream mosturizingnya joss deh efeknya bikin kulit cerah dan merona .aku sih kulitnya item atau sawo mateng lah ya halusnya tp dengan make ini jd ga burik burik amat ????",1
534,"Aku pake produk ini pertama kali dan kondisi muka aku waktu itu lg jerawatan sm bruntusan, baru seminggu pemakaian keliatan bngt hasilnya muka aku jd bersih jerawat sm bruntusan dimuka aku kering trus lama2 ilangðŸ˜ lngsung sesuka itu sm produk ini, lembut dan g bikin muka ketarik plus ngelembabin juga, jd bersih muka aku skrngâ¤ï¸pdhal waktu itu g pke serum tambahanðŸ˜",1
535,"pake ini karena dibeliin mama, akhirnya aku cobain dan wow muka ku langsung abu-abu banget:( dan jadi keset-keset gitu gangerti deh dan berat aja muka gitu kayaknya huhu pokoknya sangat tidak recommended produknya",0
536,"pake ini karena cuma mau nyoba nyoba doang, hasilnya bagus juga si,  bekas jerawat lumayan pudar  dan bagus juga buat mutihin muka. setiap pake ini awal awalnya kaya panas gatel perih gitu, tapi setelah beberapa menit kemudia ngga lagi, wanginya juga enak, dan gampang nyerep. dann ternyata setelah beberapa hari kemudian gua ga cocok sama produk ini, muncul bruntusan diarea jidat sampe kedeket rambut, bruntusannya kecil"" gt si, tapi lumayan banyakk",0
537,"sebagus itu pelembabnya ♥️ ada efek tone up waktu dipake, udah ada spfnya juga. bikin kulit wajah jadi kenyal sehat, kalau soal mencerahkan ini bisa banget. komplit dah pokoknya. then kalian bisa temuin produk ini dimanapun kamu berada. repurchase? ofc",1
538,"Untuk kulitku yang lagi kering karena over exfo, produk ini sama sekali tidak nampol. Dilayer tiga kali belum bisa memunculkan sensasi lembap yang diinginkan. Kulit langsung berasa kering. Tekstur encer agak kental. Lebih encer daripada hadalabo gokujyun. Kalo di aku, lebih jauh oke Loreal power water. Padahal aku udah ngarep Pyunkang Yul sejak lama. Begitu pakai, oh ternyata tydack sesuai harapan.",0
539,Pertamanya pikir uda ada toner dan serum uda cukup gak usa nambah-nambah skincare lagi. Tapi penasaran juga sih sama hasilnya kalo ditambah dengan night cream gimana dan akhirnya beli juga degh night creamnya. Sumpah pas di coba tuh hasilnya oke banget di kulitku. Pagi-pagi jadi glowing juga gitu kulitku,1
540,"Kalau untuk urusan sleeping mask, aku ga pernah masalah sama garnier ini. Wanginya enak menurutku, kalem dan segar. Cepat menyerap seperti varian sleeping mask lemon nya dan ninggalin kesan ""keset"" sehabis di pakai. Tekstur nya ku sangat suka, lotion cair yang ringan tapi tetap melembabkan. Dan sehabis pakai ini, paginya aku ngerasa kulitku lebih ""sehat"" aja gitu. Untuk mencerahkan? kayanya kurang ampuh di aku.",1
541,"Facial wash series brand ini rasanya sama semua deh. Hahaha. Y gitu, busa banyak, wangi, bersih keset, bikin ketarik tapi. Buat yang super oily bagus nih. Kemasannya oke tutupnya kokoh, ganpernah patah sih aku. Harga oke. Mudah dicari.",1
542,"Awal coba karena lagi hype bgt waktu itu dan klaimnya dia ga bikin muka kerasa kering ketarik. Setelah coba ternyata cocok karena dia teksturnya gel, gaada wangi yang nyengat dan dia ga bikin muka terasa kering ketarik tapi muka tetep terasa bersih.",1
543,"Awalnya aku nyari facial cleanser yang gentle dan ga bikin kulitku yang kering jadi semakin kering. Setelah mencari-cari dan baca beberapa review, akhirnya pilihanku jatuhlah kepada dia. Dia bentuknya gel dan nyaris gaada aromanya sama sekali. Busanya ada tapi gak terlalu banyak, lumayan berasa bersih untuk ukuran cleanser yang punya claim ""gentle cleanser"" karena mostly biasanya masih berasa licin setelah dibilas. Tapi minus nya, dia gak terlalu lembab seperti yang diharapkan. Setelah dibilas dia tidak meninggalkan kesan kulit ""ketarik"" tapi ketika kulit wajah mulai mengering, mulai berasa kulit jadi kering, jadi harus buru buru pakai hydra toner atau moisturizer. So far ga terlalu mengganggu tapi mungkin kalau yang ini sudah habis, bakal move untuk cari product yang gak meninggalkan kesan kering sama sekali.",1
544,"hai yang cari preloved nya aku ada nih, di prelovedin karna ga cocok parah tbtb muka jd jerawatan. kaya nya emg ga cocok sama yang snail snail karna some by mi pun begitu???? sisa 90% ya masih ada box kujual 130K aja yang mau beli bisa wa 085891313988 makasih yap ????????",0
545,"Love banyak dari aku buat produkini, disegala kondisi kulitku tetep aja nih produk bersahabat,,padahal kulitku sensitive bgt bahkan disaatkulit lagi breakout parah, teksturnya ringan dan mate dikulit aku???? ",1
546,"ini bagus banget sih buat kulit sensitif kayak aku! bnyk bgt micellar water yg aku coba tp ga cocok semuaðŸ˜­ sampe akhirnya aku nemu inii! katanya sih ini paling bagus untuk membersihkan kotoran di wajah tp menurutku produk ini kurang mengangkat kotoran di muka gt loh jd hrs triple cleansing,jd awalnya pake oil cleansing dl (aku pakenya minyak zaitun aja krn dia bisa ngebersiin kotoran di muka),micellar water,baru facial wash,micellar water ini jg gampang bgt di carinya pokoknya ini recomend deh!",1
547,Moisturizer ini menurut aku worth it jadi salah satu skin care products kamu yang dipakai secara rutin karna moisturizer ini memiliki tekstur yang ringan jadi tidak terasa lengket setelah di pake dan kandungan Vitamin C nya bisa untuk mencerahkan kulit wajah.,1
548,"waktu itu emang lagi cari-cari masker, dan ketemulah pure active macha ini. pas pertama beli udah diingetin sama mba-mba nya kalo masker ini tuh kaya ada sensasi panas kaya sauna gitu, aku pikir oh iya mungkin anget-anget gitu, tapi pas dicoba aku ga kuat sama panasnya? terus ga ngaruh juga ga bikin kecil pori-pori aku teksturnya jg terlalu cair",0
549,"Pakai ini karena direkomendasikan mbak Indomaret. Harganya sangat terjangkau. Wangi greentea enak banget. Jadi dia sebagai pelembab tapi malah membuat muka kering, tapi ini cocok banget buat aku yang suka keringetan cuma di muka saja. Mungkin karena untuk jerawat, which is oily, jadi dia membuat efek kering. xxoo",1
550,"ini kali pertama aku pake night moisturizer azarine dan menurut aku dari segi tekstur nya gampang menyerap ke kulit dan ga lengket juga. manfaat nya juga oke, melembabkan dan mencerahkan apalagi kandungan niacinamide, centella Asiatica, Licorice dan masih banyak lainnya jadi gadiragukan lagi manfaat nya.",1
551,"udah pakai produk ini beberapa kali dan sukaaaaa banget.
emang sih keliatannya kaya keputihan, tp kalau di timpa sunscreen emina, dan pake bedak tabur (aku pake pond's angel face), trs blush on dikit, hasilnyaa duhh asli seger seharian keliatannya.
bisa dibilang jadi kaya ""make up no make up"" gitu :))..
baunya kaya susu manis, kurang suka sih, tapi gapapa yang penting hasilnya bagus...
buat ketahanan di mukaku yg kombinasi-oily ini, jatuhnya awet sih, minyak yg keluar gak banyak..
(tp kyknya untuk masalah minyak kaya gini harus rajin maskeran yaa, dan pakai bedak tabur kalau make up an).
beli lagi? iya donggg.",1
552,Aku pertama kali make ini dan aku sukaaa banget! Ini wangi banget serius dan cocok buat aku yg oily skin. Wajah aku langsung bersih dan cerah gitu. Suka banget deh. Aku juga udh rekomendasi in sama orang lain.,1
553,"bagus banget sih day cream apalagi harganya super terjangkauuu!! lembab banget dikulit ga bikin berminyak sama sekali, nyamn dipake seharian dan cocok banget untuk kulit kusam nih, karna bantu banget cerahin kulit dari kusam.. bye bye kusam deh!!",1
554,"( + ) cepat menyerap meski teksturnya lendir..
package bagus pump tidak mudah pecah
(  - ) tekstur lendir banget.. bikin kulit lebih kusam.. kurang melembabkan.. bikin milia kalau di layer sm produk yg lain.
Repurchase.. No, karena tidak cocok",0
555,"Seperti namanya, produk ini emang face mist. Dipake abis make up pun yaa biasa aja sih jadi kalau buat disebut setting spray pun enggak. Tapi yang paling kusuka adalah ini nyegerin banget. Waktu umroh ini andalanku. Tiap wajah berasa kering dan panas langsung aja semprot ini. Ayahku aja suka wkwk",1
556,menurut ak dgn harga segini lbh mendingan beli obat totol jerawat yg bisa dipake beberapa kali..awalnya beli gara2 ak punya jerawat gede bgt sampe agak ganggu berharap pake ini bisa nyembuhin lbh cepet..taunya ga sama sekali padahal jerawat ak tuh udh gede bgt yg ada isinya tp jerawat ak kempesnya cuma dikiitt bgt malah ada yg ga kempes sama sekali..sampe mikir mungkin ga cuma sehari br bisa kempes tp ternyata sama aja nyesel bgt belinya????,0
