,Text_Final,tokens,label,Pos,Neg
425,sabun favorit langsung asa bersih bagus banget kulit minyak jerawat bantu kurang bruntus repurchase pasti,"['sabun', 'favorit', 'langsung', 'asa', 'bersih', 'bagus', 'banget', 'kulit', 'minyak', 'jerawat', 'bantu', 'kurang', 'bruntus', 'repurchase', 'pasti']",1,1,0
426,favorit bersih lebih besar suka tekstur gel busa tidak sedikit kering bagi tapi langsung lembap kandung tretea bagus jerawat rekomendasi,"['favorit', 'bersih', 'lebih', 'besar', 'suka', 'tekstur', 'gel', 'busa', 'tidak', 'sedikit', 'kering', 'bagi', 'tapi', 'langsung', 'lembap', 'kandung', 'tretea', 'bagus', 'jerawat', 'rekomendasi']",1,1,0
427,sangat gentle bersih tekstur ringan cocok guna gel bersih bisa guna bekas bersih bersih bersih banyak rekomendasi minyak,"['sangat', 'gentle', 'bersih', 'tekstur', 'ringan', 'cocok', 'guna', 'gel', 'bersih', 'bisa', 'guna', 'bekas', 'bersih', 'bersih', 'bersih', 'banyak', 'rekomendasi', 'minyak']",1,1,0
428,super gentle bersih bagus cerah bruntus langsung hilang halus banget tekstur tidak masalah bagus banget pori pori,"['super', 'gentle', 'bersih', 'bagus', 'cerah', 'bruntus', 'langsung', 'hilang', 'halus', 'banget', 'tekstur', 'tidak', 'masalah', 'bagus', 'banget', 'pori', 'pori']",1,1,0
429,awal lumayan sinar walaupun awal tidak tarik pori pori liat banget tidak tapi jauh belum efek rugi banget nti mingu,"['awal', 'lumayan', 'sinar', 'walaupun', 'awal', 'tidak', 'tarik', 'pori', 'pori', 'liat', 'banget', 'tidak', 'tapi', 'jauh', 'belum', 'efek', 'rugi', 'banget', 'nti', 'mingu']",1,1,0
430,bersih awal selamat kering kering parah kelupas benar bersih busa selamat lembap tidak kelupas efek jerawat hidrasi bagus namun sering bersih tidak sabunya tidak ketingalan tidak cukup mahal kantong seperti repurchase tidak temu harga lebih jangkau kualitas kualitas efek hidrasi,"['bersih', 'awal', 'selamat', 'kering', 'kering', 'parah', 'kelupas', 'benar', 'bersih', 'busa', 'selamat', 'lembap', 'tidak', 'kelupas', 'efek', 'jerawat', 'hidrasi', 'bagus', 'namun', 'sering', 'bersih', 'tidak', 'sabunya', 'tidak', 'ketingalan', 'tidak', 'cukup', 'mahal', 'kantong', 'seperti', 'repurchase', 'tidak', 'temu', 'harga', 'lebih', 'jangkau', 'kualitas', 'kualitas', 'efek', 'hidrasi']",1,1,0
431,coba biang jerawat tidak matang atau kempes radang terus bruntus belum hilang padahal besar banget cocok besar tidak minat murah tidak pakai,"['coba', 'biang', 'jerawat', 'tidak', 'matang', 'atau', 'kempes', 'radang', 'terus', 'bruntus', 'belum', 'hilang', 'padahal', 'besar', 'banget', 'cocok', 'besar', 'tidak', 'minat', 'murah', 'tidak', 'pakai']",0,0,1
432,ulang produk bersih tapi baik enak banget habis tidak peras tarik kering lama tidak hilang salah bersih rekomendasi,"['ulang', 'produk', 'bersih', 'tapi', 'baik', 'enak', 'banget', 'habis', 'tidak', 'peras', 'tarik', 'kering', 'lama', 'tidak', 'hilang', 'salah', 'bersih', 'rekomendasi']",1,1,0
433,bagus bagus bagus banget holygrail parah tidak jelek habis tidak licin tidak tarik atau merah merah bau tidak wangi aneh aneh suka banget busa tidak sedikit awet banget bisa murah repurchase sangat rekomendasi,"['bagus', 'bagus', 'bagus', 'banget', 'holygrail', 'parah', 'tidak', 'jelek', 'habis', 'tidak', 'licin', 'tidak', 'tarik', 'atau', 'merah', 'merah', 'bau', 'tidak', 'wangi', 'aneh', 'aneh', 'suka', 'banget', 'busa', 'tidak', 'sedikit', 'awet', 'banget', 'bisa', 'murah', 'repurchase', 'sangat', 'rekomendasi']",1,1,0
434,bagus coba tarik kering banget busa tidak sedikit gentle tidak tarik bersih sedikit tenang tapi tidak rasa efek repurchase coba,"['bagus', 'coba', 'tarik', 'kering', 'banget', 'busa', 'tidak', 'sedikit', 'gentle', 'tidak', 'tarik', 'bersih', 'sedikit', 'tenang', 'tapi', 'tidak', 'rasa', 'efek', 'repurchase', 'coba']",1,1,0
435,ngerekomendasin gentle kurang cocok tre tidak cocok tre gradakan parah tapi jerawat batu mata tekstur ringan banget wangi wangi herbal untung tidak sesal banget walaupun tidak cocok,"['ngerekomendasin', 'gentle', 'kurang', 'cocok', 'tre', 'tidak', 'cocok', 'tre', 'gradakan', 'parah', 'tapi', 'jerawat', 'batu', 'mata', 'tekstur', 'ringan', 'banget', 'wangi', 'wangi', 'herbal', 'untung', 'tidak', 'sesal', 'banget', 'walaupun', 'tidak', 'cocok']",0,0,1
436,gentle banget tapi kurang suka tidak busa busa enak rasa tapi gentle tidak efek negatif lumayan sensitif bisa tenang jerawat coba produk gentle cocok,"['gentle', 'banget', 'tapi', 'kurang', 'suka', 'tidak', 'busa', 'busa', 'enak', 'rasa', 'tapi', 'gentle', 'tidak', 'efek', 'negatif', 'lumayan', 'sensitif', 'bisa', 'tenang', 'jerawat', 'coba', 'produk', 'gentle', 'cocok']",1,1,0
437,bagus tidak efek tarik tidak kering harga jangkau banget gentle busa tidak sedikit bau relax tidak gangu enak pakai tekstur gel suka banget tidak susah habis,"['bagus', 'tidak', 'efek', 'tarik', 'tidak', 'kering', 'harga', 'jangkau', 'banget', 'gentle', 'busa', 'tidak', 'sedikit', 'bau', 'relax', 'tidak', 'gangu', 'enak', 'pakai', 'tekstur', 'gel', 'suka', 'banget', 'tidak', 'susah', 'habis']",1,1,0
438,tidak tidak suka awal tidak tarik coba akhir disko lumayan banget akhir coba suka busa busa tapi lembut banget rasa bersih tidak kering tarik repurchase kelana lokal lebih murah,"['tidak', 'tidak', 'suka', 'awal', 'tidak', 'tarik', 'coba', 'akhir', 'disko', 'lumayan', 'banget', 'akhir', 'coba', 'suka', 'busa', 'busa', 'tapi', 'lembut', 'banget', 'rasa', 'bersih', 'tidak', 'kering', 'tarik', 'repurchase', 'kelana', 'lokal', 'lebih', 'murah']",1,1,0
439,suka banget lembap tidak tarik habis wangi hampir tidak enak pakai tapi busa sabun sedikit banget padahal suka banyak sabun tapi overal tidak masalah,"['suka', 'banget', 'lembap', 'tidak', 'tarik', 'habis', 'wangi', 'hampir', 'tidak', 'enak', 'pakai', 'tapi', 'busa', 'sabun', 'sedikit', 'banget', 'padahal', 'suka', 'banyak', 'sabun', 'tapi', 'overal', 'tidak', 'masalah']",1,1,0
440,luar coba tidak kering tapi biasa tidak purging efek tidak tidak habis double bersih bau tidak gangu busa lumayan banyak,"['luar', 'coba', 'tidak', 'kering', 'tapi', 'biasa', 'tidak', 'purging', 'efek', 'tidak', 'tidak', 'habis', 'double', 'bersih', 'bau', 'tidak', 'gangu', 'busa', 'lumayan', 'banyak']",1,1,0
441,cocok banget tidak masalah andal bersih ringan banget tidak kering tidak tarik bau bau teatre segar tidak masalah,"['cocok', 'banget', 'tidak', 'masalah', 'andal', 'bersih', 'ringan', 'banget', 'tidak', 'kering', 'tidak', 'tarik', 'bau', 'bau', 'teatre', 'segar', 'tidak', 'masalah']",1,1,0
442,gel bersih super bagus banget gel warna bening keluar sedikit busa tapi bersih lembap banget kenyal bersih kandung cocok banget sensitif,"['gel', 'bersih', 'super', 'bagus', 'banget', 'gel', 'warna', 'bening', 'keluar', 'sedikit', 'busa', 'tapi', 'bersih', 'lembap', 'banget', 'kenyal', 'bersih', 'kandung', 'cocok', 'banget', 'sensitif']",1,1,0
443,tidak sedikit produk kelana coba bagus cerah tapi awal coba ringan bersih benar bahagia harga suka produk belum coba saran banget coba asli tekstur gel aplikasin lembut tapi busa busa lembut banget habis bilas tarik tapi bersih lama belum racun,"['tidak', 'sedikit', 'produk', 'kelana', 'coba', 'bagus', 'cerah', 'tapi', 'awal', 'coba', 'ringan', 'bersih', 'benar', 'bahagia', 'harga', 'suka', 'produk', 'belum', 'coba', 'saran', 'banget', 'coba', 'asli', 'tekstur', 'gel', 'aplikasin', 'lembut', 'tapi', 'busa', 'busa', 'lembut', 'banget', 'habis', 'bilas', 'tarik', 'tapi', 'bersih', 'lama', 'belum', 'racun']",1,1,0
444,coba tapi kurang cocok rasa tarik kaku murah banget tidak serius,"['coba', 'tapi', 'kurang', 'cocok', 'rasa', 'tarik', 'kaku', 'murah', 'banget', 'tidak', 'serius']",0,0,1
445,bersih tekstur gel bening busa sedikit cocok pakai sensitif jerawat prone wangi sedikit cium wangi tre tapi tidak mengangu cukup gentle bersih,"['bersih', 'tekstur', 'gel', 'bening', 'busa', 'sedikit', 'cocok', 'pakai', 'sensitif', 'jerawat', 'prone', 'wangi', 'sedikit', 'cium', 'wangi', 'tre', 'tapi', 'tidak', 'mengangu', 'cukup', 'gentle', 'bersih']",1,1,0
446,bersih efektif bersih bersih enak banget pakai bersih tidak minyak tapi tidak tarik rasa lebih bersih enak pegang awet cukup,"['bersih', 'efektif', 'bersih', 'bersih', 'enak', 'banget', 'pakai', 'bersih', 'tidak', 'minyak', 'tapi', 'tidak', 'tarik', 'rasa', 'lebih', 'bersih', 'enak', 'pegang', 'awet', 'cukup']",1,1,0
447,cocok gampang susah tapi gel bersih banyak direkomendasin banyak rating bagus gel bersih walaupun gentle tapi efektif sih tidak kering asa lembap bersih segar gel bening busa hasil cukup banyak lengkap eksfoliasi shoting hinga jerawat produk bisa bersih butuh salah bersih favorit,"['cocok', 'gampang', 'susah', 'tapi', 'gel', 'bersih', 'banyak', 'direkomendasin', 'banyak', 'rating', 'bagus', 'gel', 'bersih', 'walaupun', 'gentle', 'tapi', 'efektif', 'sih', 'tidak', 'kering', 'asa', 'lembap', 'bersih', 'segar', 'gel', 'bening', 'busa', 'hasil', 'cukup', 'banyak', 'lengkap', 'eksfoliasi', 'shoting', 'hinga', 'jerawat', 'produk', 'bisa', 'bersih', 'butuh', 'salah', 'bersih', 'favorit']",1,1,0
448,bagus banget lembap meski kurang suka tidak parfum aroma lebih herbal kurang suka aneh bekas hari sociola minat bisa banyak bekas,"['bagus', 'banget', 'lembap', 'meski', 'kurang', 'suka', 'tidak', 'parfum', 'aroma', 'lebih', 'herbal', 'kurang', 'suka', 'aneh', 'bekas', 'hari', 'sociola', 'minat', 'bisa', 'banyak', 'bekas']",1,1,0
449,tahun coba hati tapi tulis tapi peduli rutin cocok sangat tapi bersih aroma harga cinta,"['tahun', 'coba', 'hati', 'tapi', 'tulis', 'tapi', 'peduli', 'rutin', 'cocok', 'sangat', 'tapi', 'bersih', 'aroma', 'harga', 'cinta']",1,1,0
450,bagus bersih coba besar banyak bersih senang besar tidak boros bersih til gede bersih gel bening tekstur licin tekstur susah licin tapi ampuh banget bersih kotor benar benar bersih efek halus jangan bersih cerah tidak,"['bagus', 'bersih', 'coba', 'besar', 'banyak', 'bersih', 'senang', 'besar', 'tidak', 'boros', 'bersih', 'til', 'gede', 'bersih', 'gel', 'bening', 'tekstur', 'licin', 'tekstur', 'susah', 'licin', 'tapi', 'ampuh', 'banget', 'bersih', 'kotor', 'benar', 'benar', 'bersih', 'efek', 'halus', 'jangan', 'bersih', 'cerah', 'tidak']",1,1,0
451,awal tidak kering asa tarik lepas cocok banget asa lembap walaupun belum asa lembap banget,"['awal', 'tidak', 'kering', 'asa', 'tarik', 'lepas', 'cocok', 'banget', 'asa', 'lembap', 'walaupun', 'belum', 'asa', 'lembap', 'banget']",1,1,0
452,bersih hampir kecintan jerawat muncul lumayan besar henti cocok tekstur gel lumayan awet habis muncul jerawat bukan tapi tapi muncul banyak berhentin semingu alhamduilah jerawat kempes mending tidak padahal repurchase tidak aneh bau hampir tidak tapi samar kadang kering busa tidak sedikit sedikit cukup coba tidak cocok tidak rugi banget,"['bersih', 'hampir', 'kecintan', 'jerawat', 'muncul', 'lumayan', 'besar', 'henti', 'cocok', 'tekstur', 'gel', 'lumayan', 'awet', 'habis', 'muncul', 'jerawat', 'bukan', 'tapi', 'tapi', 'muncul', 'banyak', 'berhentin', 'semingu', 'alhamduilah', 'jerawat', 'kempes', 'mending', 'tidak', 'padahal', 'repurchase', 'tidak', 'aneh', 'bau', 'hampir', 'tidak', 'tapi', 'samar', 'kadang', 'kering', 'busa', 'tidak', 'sedikit', 'sedikit', 'cukup', 'coba', 'tidak', 'cocok', 'tidak', 'rugi', 'banget']",0,0,1
453,bersih favorit tapi harga mahal bening enak banget asa ringan bau benar benar enak banget tidak kering benar benar cocok,"['bersih', 'favorit', 'tapi', 'harga', 'mahal', 'bening', 'enak', 'banget', 'asa', 'ringan', 'bau', 'benar', 'benar', 'enak', 'banget', 'tidak', 'kering', 'benar', 'benar', 'cocok']",1,1,0
454,favorit bersih harga tidak murah banget tapi kualitas sial bagus banget tidak sedikit bahan aneh aneh ngebersin tidak lembap bau teatre banget tekstur gel bening sedikit cukup tidak busa tapi sedikit suka banget baik banget jarang bruntus,"['favorit', 'bersih', 'harga', 'tidak', 'murah', 'banget', 'tapi', 'kualitas', 'sial', 'bagus', 'banget', 'tidak', 'sedikit', 'bahan', 'aneh', 'aneh', 'ngebersin', 'tidak', 'lembap', 'bau', 'teatre', 'banget', 'tekstur', 'gel', 'bening', 'sedikit', 'cukup', 'tidak', 'busa', 'tapi', 'sedikit', 'suka', 'banget', 'baik', 'banget', 'jarang', 'bruntus']",1,1,0
455,shope original semingu tapi tidak cocok tidak hilang jerawat besar banget jidat merah bruntus tidak hilang tambah besar bekas bisa shope banyak banget bisa shope,"['shope', 'original', 'semingu', 'tapi', 'tidak', 'cocok', 'tidak', 'hilang', 'jerawat', 'besar', 'banget', 'jidat', 'merah', 'bruntus', 'tidak', 'hilang', 'tambah', 'besar', 'bekas', 'bisa', 'shope', 'banyak', 'banget', 'bisa', 'shope']",0,0,1
456,lama tidak kotor enak tidak tarik kurang minyak komedo kurang wangi minyak putih tapi tidak gangu wangi,"['lama', 'tidak', 'kotor', 'enak', 'tidak', 'tarik', 'kurang', 'minyak', 'komedo', 'kurang', 'wangi', 'minyak', 'putih', 'tapi', 'tidak', 'gangu', 'wangi']",1,1,0
457,lama akhir nobat kecintan tekstur gel tidak sedikit busa tidak tarik tidak aman kurang minyak wajah banget belum coba coba lanjur suka banget bagus coba banyak harga lumayan jangkau,"['lama', 'akhir', 'nobat', 'kecintan', 'tekstur', 'gel', 'tidak', 'sedikit', 'busa', 'tidak', 'tarik', 'tidak', 'aman', 'kurang', 'minyak', 'wajah', 'banget', 'belum', 'coba', 'coba', 'lanjur', 'suka', 'banget', 'bagus', 'coba', 'banyak', 'harga', 'lumayan', 'jangkau']",1,1,0
458,awal racun banyak bagus sensitif akhir bagus tidak lembap tapi rasa bersih banget tidak sedikit busa akhir repurchase besar,"['awal', 'racun', 'banyak', 'bagus', 'sensitif', 'akhir', 'bagus', 'tidak', 'lembap', 'tapi', 'rasa', 'bersih', 'banget', 'tidak', 'sedikit', 'busa', 'akhir', 'repurchase', 'besar']",1,1,0
459,ringan bahan aneh gel warna transparan busa sedikit tidak efek putih cerah tidak breakout harga jangkau cukup besar habis lama awet,"['ringan', 'bahan', 'aneh', 'gel', 'warna', 'transparan', 'busa', 'sedikit', 'tidak', 'efek', 'putih', 'cerah', 'tidak', 'breakout', 'harga', 'jangkau', 'cukup', 'besar', 'habis', 'lama', 'awet']",1,1,0
460,awal coba awal kaget bau bingung ndeskripsinya parfum gel busa tidak licin lembut wajah bisa repurchase besar harga shope,"['awal', 'coba', 'awal', 'kaget', 'bau', 'bingung', 'ndeskripsinya', 'parfum', 'gel', 'busa', 'tidak', 'licin', 'lembut', 'wajah', 'bisa', 'repurchase', 'besar', 'harga', 'shope']",1,1,0
461,benar cuci tidak aneh banget biasa kering kelupas sebum bersih total gentle banget tidak kering rekomendasi banget,"['benar', 'cuci', 'tidak', 'aneh', 'banget', 'biasa', 'kering', 'kelupas', 'sebum', 'bersih', 'total', 'gentle', 'banget', 'tidak', 'kering', 'rekomendasi', 'banget']",1,1,0
462,coba enak rasa mulus sehat tidak kering belum produk tapi banget bersih wajib coba,"['coba', 'enak', 'rasa', 'mulus', 'sehat', 'tidak', 'kering', 'belum', 'produk', 'tapi', 'banget', 'bersih', 'wajib', 'coba']",1,1,0
463,coba populer banget klaim tidak asa kering tarik coba cocok tekstur gel tidak bau sangat tidak asa kering tarik tapi asa bersih,"['coba', 'populer', 'banget', 'klaim', 'tidak', 'asa', 'kering', 'tarik', 'coba', 'cocok', 'tekstur', 'gel', 'tidak', 'bau', 'sangat', 'tidak', 'asa', 'kering', 'tarik', 'tapi', 'asa', 'bersih']",1,1,0
464,cinta produk kerja banget cerah jerawat tumbuh tidak tumbuh suka banget bau tre suka banget untung banget produk suka produk simpel,"['cinta', 'produk', 'kerja', 'banget', 'cerah', 'jerawat', 'tumbuh', 'tidak', 'tumbuh', 'suka', 'banget', 'bau', 'tre', 'suka', 'banget', 'untung', 'banget', 'produk', 'suka', 'produk', 'simpel']",1,1,0
465,baik benar gentle busa sedikit tidak tarik tapi minyak segar suka banget sangat rekomendasi wajib kulit prone jerawat,"['baik', 'benar', 'gentle', 'busa', 'sedikit', 'tidak', 'tarik', 'tapi', 'minyak', 'segar', 'suka', 'banget', 'sangat', 'rekomendasi', 'wajib', 'kulit', 'prone', 'jerawat']",1,1,0
466,bersih enak gentle banget favorit kombinasi wajib banget coba bersih asa tarik tekstur gel warna bening aroma tre enak banget favorit banget,"['bersih', 'enak', 'gentle', 'banget', 'favorit', 'kombinasi', 'wajib', 'banget', 'coba', 'bersih', 'asa', 'tarik', 'tekstur', 'gel', 'warna', 'bening', 'aroma', 'tre', 'enak', 'banget', 'favorit', 'banget']",1,1,0
467,bagus banget parah benar gentle tidak kering bisa banget angkat kotor tidak salah produk populer benar tidak kering,"['bagus', 'banget', 'parah', 'benar', 'gentle', 'tidak', 'kering', 'bisa', 'banget', 'angkat', 'kotor', 'tidak', 'salah', 'produk', 'populer', 'benar', 'tidak', 'kering']",1,1,0
468,bekas bersih tidak tarik tidak ekspektasi nyaman tidak breakout tidak tidak repurchase suka tualang,"['bekas', 'bersih', 'tidak', 'tarik', 'tidak', 'ekspektasi', 'nyaman', 'tidak', 'breakout', 'tidak', 'tidak', 'repurchase', 'suka', 'tualang']",1,1,0
469,awal kering benar tapi sabar hasil banget cocok sabun walaupun bau tre kurang suka tapi sengaknya produk cocok kerja banget jerawat,"['awal', 'kering', 'benar', 'tapi', 'sabar', 'hasil', 'banget', 'cocok', 'sabun', 'walaupun', 'bau', 'tre', 'kurang', 'suka', 'tapi', 'sengaknya', 'produk', 'cocok', 'kerja', 'banget', 'jerawat']",1,1,0
470,tidak ragu awal cocok besar tidak cocok tapi kecil cocok kadang aneh produk tekstur gel bening bau tre segar tidak hilang efek kering kesat harga murah besar efek lumayan bantu kurang bruntus,"['tidak', 'ragu', 'awal', 'cocok', 'besar', 'tidak', 'cocok', 'tapi', 'kecil', 'cocok', 'kadang', 'aneh', 'produk', 'tekstur', 'gel', 'bening', 'bau', 'tre', 'segar', 'tidak', 'hilang', 'efek', 'kering', 'kesat', 'harga', 'murah', 'besar', 'efek', 'lumayan', 'bantu', 'kurang', 'bruntus']",1,1,0
471,tidak bisa salah produk produk sensitif sedang tidak sensitif sangat wajar tidak tidak suka benar benar produk klaim bersih benar benar jaga jaga lembap tapi jerawat prone rasa tidak tidak efek tekstur gel tidak aroma,"['tidak', 'bisa', 'salah', 'produk', 'produk', 'sensitif', 'sedang', 'tidak', 'sensitif', 'sangat', 'wajar', 'tidak', 'tidak', 'suka', 'benar', 'benar', 'produk', 'klaim', 'bersih', 'benar', 'benar', 'jaga', 'jaga', 'lembap', 'tapi', 'jerawat', 'prone', 'rasa', 'tidak', 'tidak', 'efek', 'tekstur', 'gel', 'tidak', 'aroma']",0,0,1
472,sulit pakai awal super kering coba tidak kering tidak asa tarik kesat wangi wangi herbal kandung trenya sengat namun tidak mengangu produk asa segar asa kenyal,"['sulit', 'pakai', 'awal', 'super', 'kering', 'coba', 'tidak', 'kering', 'tidak', 'asa', 'tarik', 'kesat', 'wangi', 'wangi', 'herbal', 'kandung', 'trenya', 'sengat', 'namun', 'tidak', 'mengangu', 'produk', 'asa', 'segar', 'asa', 'kenyal']",1,1,0
473,mingu suka banget gentle tapi busa bersih asa bersih tidak kering awal coba langsung,"['mingu', 'suka', 'banget', 'gentle', 'tapi', 'busa', 'bersih', 'asa', 'bersih', 'tidak', 'kering', 'awal', 'coba', 'langsung']",1,1,0
474,akhir coba banyak banget bagus sabun habis coba benar bagus cocok tidak breakout bukan kesat tidak kering suka,"['akhir', 'coba', 'banyak', 'banget', 'bagus', 'sabun', 'habis', 'coba', 'benar', 'bagus', 'cocok', 'tidak', 'breakout', 'bukan', 'kesat', 'tidak', 'kering', 'suka']",1,1,0
475,tekstur gel habis tidak tarik tapi tidak tunda tumbuh jerawat merah banyak banget rasa sakit banget awal tapi tambah banyak repurchase tidak tapi cocok hasil bakal bagus,"['tekstur', 'gel', 'habis', 'tidak', 'tarik', 'tapi', 'tidak', 'tunda', 'tumbuh', 'jerawat', 'merah', 'banyak', 'banget', 'rasa', 'sakit', 'banget', 'awal', 'tapi', 'tambah', 'banyak', 'repurchase', 'tidak', 'tapi', 'cocok', 'hasil', 'bakal', 'bagus']",0,0,1
476,tekstur gel bening sangat mudah larut busa tapi tidak sedikit meski produk tidak meningalkan kesan tarik lembap segar harga mahal tapi bisa produk habis kurang bisa bersih bersih,"['tekstur', 'gel', 'bening', 'sangat', 'mudah', 'larut', 'busa', 'tapi', 'tidak', 'sedikit', 'meski', 'produk', 'tidak', 'meningalkan', 'kesan', 'tarik', 'lembap', 'segar', 'harga', 'mahal', 'tapi', 'bisa', 'produk', 'habis', 'kurang', 'bisa', 'bersih', 'bersih']",1,1,0
